MIM2020,,Laboratuvar Tasarımı,2,0,0,2,4
SBP2010,,Kentsel Tasarım İlkeleri,2,0,0,2,4
MIM3550,,Mimarlıkta Kavramlarla Tasarım Düşüncesi,2,0,0,2,4
MIM4510,,Bina Bilgi Modellemede Bütünleşik Tasarım,2,0,0,2,4
MIM3540,,Mimarlıkta Ölçek ve Temsil Biçimleri,2,0,0,2,4
MIM3101,,Maket,2,0,0,2,4
MIM3171,,Modlaj,2,0,0,2,4
MIM3121,,Suluboya Tekniği,2,0,0,2,4
MIM3131,,Serbest Resim,2,0,0,2,4
MIM3141,,Gölge Perspektif,2,0,0,2,4
MIM3151,,Eskiz Teknikleri,2,0,0,2,4
MIM3182,,Mimari Çevre ve Psikoloji,2,0,0,2,4
MIM3122,,Mimarlıkta Peyzaj Tasarımı,2,0,0,2,4
MIM3142,,Engelsiz Mimari,2,0,0,2,4
MIM3132,,Mimarlıkta Mekan Kavramı,2,0,0,2,4
MIM4111,,Yapı Bilgi Modelleme,2,0,0,2,4
MIM3441,,Mimarlıkta Tasarım Düşüncesi ve Şematik Anlatım Geliştirme,2,0,0,2,4
MIM3352,,Mimarlıkta Oran,2,0,0,2,4
MIM3312,,Mimari Fotoğraf,2,0,0,2,4
MIM4121,,Hesaplamalı Tasarım,2,0,0,2,4
MIM4131,,Mimari Animasyon,2,0,0,2,4
MIM4141,,Tasarımda Toplumsal Çevre Etkileri,2,0,0,2,4
MIM4151,,Mevcut Çevrelerde Yeni Yapı Tasarımında Mimari Yaklaşımlar,2,0,0,2,4
MIM4161,,Konut ve Kültürel Süreklilik,2,0,0,2,4
MIM4162,,Mimarlık ve Kıyı Mekanı,2,0,0,2,4
MIM4122,,Biçim Gramerleri,2,0,0,2,4
MIM4132,,Mimari Tasarımda Süreklilik,2,0,0,2,4
MIM4152,,Stadyum Yapıları Tasarım İlkeleri,2,0,0,2,4
MIM3531,,Mimari Tasarım Kültür Bağlam,2,0,0,2,4
MIM3371,,Çizgilerle İstanbul,2,0,0,2,4
MIM4061,,Müze Yapıları,2,0,0,2,4
MIM3272,,Yapılarda Gazbeton uygulamaları,2,0,0,2,4
MIM3560,,Yapısal Atıkların Yapı Yaşam Sürecinde Değerlendirilmesi,2,0,0,2,4
MIM3192,,Yapı Ürünlerinde Üretim-Kullanım Döngüsü,2,0,0,2,4
MIM3201,,Mimarlıkta Betonarme,2,0,0,2,4
MIM3211,,Mimaride Gürültü Denetimi,2,0,0,2,4
MIM3221,,Mekanın Üretim ve Tüketim Süreci,2,0,0,2,4
MIM3281,,Çelik Yapı Tasarımı,2,0,0,2,4
MIM3311,,Tasarımda Deprem Faktörü,2,0,0,2,4
MIM3251,,Konut Yapılarının Dönüşümünde Yapısal Sorunlar,2,0,0,2,4
MIM3261,,Yapılarda Yangın Korunumu,2,0,0,2,4
MIM3271,,Su ve Nem Sorunları,2,0,0,2,4
MIM3202,,Yapı-Sağlık İlişkisi,2,0,0,2,4
MIM3212,,Ahşabın Yapılarda Kullanımı,2,0,0,2,4
MIM3222,,Güneş Düzenleme,2,0,0,2,4
MIM3232,,Isı-Nem,2,0,0,2,4
MIM3242,,Günışığı,2,0,0,2,4
MIM3282,,Aydınlatma,2,0,0,2,4
MIM3262,,İklimle Dengeli Tasarım,2,0,0,2,4
MIM3361,,Mimarlıkta Topografik Ölçme Bilgisi,2,0,0,2,4
MIM3362,,Mimarlık ve Planlamada Aplikasyon,2,0,0,2,4
MIM4102,,Mimarlıkta Alternatif Enerji Kullanımları,2,0,0,2,4
MIM4201,,Yapım Teknolojisi,2,0,0,2,4
