MTP3081,aa,Fasıl Şarkıcılığı 5,2,2,0,3,5
MTP3091,aa,Caz Gitar 5,2,2,0,3,5
MTP3101,aa,Bas Gitar 5,2,2,0,3,5
MTP3111,aa,Davul 5,2,2,0,3,5
MTP3121,aa,Bağlama 5,2,2,0,3,5
MTP3131,aa,Viyolonsel 5,2,2,0,3,5
MTP3191,aa,Oda Müziği 3,2,0,0,2,4
MTP3201,aa,Caz Topluluğu 3,2,0,0,2,4
MTP3211,aa,Türk Makam Müziği Topluluğu 3,2,0,0,2,4
MTP3221,aa,Türk Halk Müziği Topluluğu 3,2,0,0,2,4
MTP3722,,Kontrbas 6,2,2,0,3,5
MTP3342,aa,Ud 6,2,2,0,3,5
MTP3442,aa,Caz Piyano 6,2,2,0,3,5
MTP3272,aa,Klarnet 6,2,2,0,3,5
MTP3762,aa,Türk Müziğinde Nefesli Sazlar 6,2,2,0,3,5
MTP3142,aa,Kanun 6,2,2,0,3,5
MTP3012,aa,Klasik Gitar 6,2,2,0,3,5
MTP3022,aa,Keman 6,2,2,0,3,5
MTP3032,aa,Piyano 6,2,2,0,3,5
MTP3042,aa,Flüt 6,2,2,0,3,5
MTP3052,aa,Lied Yorumculuğu 6,2,2,0,3,5
MTP3062,aa,Tanbur 6,2,2,0,3,5
MTP3072,aa,Klasik Kemençe 6,2,2,0,3,5
MTP3082,aa,Fasıl Şarkıcılığı 6,2,2,0,3,5
MTP3092,aa,Caz Gitar 6,2,2,0,3,5
MTP3102,aa,Bas Gitar 6,2,2,0,3,5
MTP3112,aa,Davul 6,2,2,0,3,5
MTP3122,aa,Bağlama 6,2,2,0,3,5
MTP3132,aa,Viyolonsel 6,2,2,0,3,5
MTP3192,aa,Oda Müziği 4,2,0,0,2,4
MTP3202,aa,Caz Topluluğu 4,2,0,0,2,4
MTP3212,aa,Türk Makam Müziği Topluluğu 4,2,0,0,2,4
MTP3222,aa,Türk Halk Müziği Topluluğu 4,2,0,0,2,4
MTP4721,,Kontrbas 7,2,2,0,3,7
MTP4231,aa,Ud 7,2,2,0,3,7
MTP4271,aa,Caz Piyano 7,2,2,0,3,7
MTP4341,aa,Klarnet 7,2,2,0,3,7
MTP4761,aa,Türk Müziğinde Nefesli Sazlar 7,2,2,0,3,7
MTP4141,aa,Kanun 7,2,2,0,3,7
MTP4011,aa,Klasik Gitar 7,2,2,0,3,7
MTP4021,aa,Keman 7,2,2,0,3,7
MTP4031,aa,Piyano 7,2,2,0,3,7
MTP4041,aa,Flüt 7,2,2,0,3,7
MTP4051,aa,Lied Yorumculuğu 7,2,2,0,3,7
MTP4061,aa,Tanbur 7,2,2,0,3,7
MTP4071,aa,Klasik Kemençe 7,2,2,0,3,7
MTP4081,aa,Fasıl Şarkıcılığı 7,2,2,0,3,7
MTP4091,aa,Caz Gitar 7,2,2,0,3,7
MTP4101,aa,Bas Gitar 7,2,2,0,3,7
MTP4111,aa,Davul 7,2,2,0,3,7
MTP4121,aa,Bağlama 7,2,2,0,3,7
MTP4131,aa,Viyolonsel 7,2,2,0,3,7
MTP4191,aa,Oda Müziği 5,2,0,0,2,5
MTP4201,aa,Caz Topluluğu 5,2,0,0,2,5
MTP4211,aa,Türk Makam Müziği Topluluğu 5,2,0,0,2,5
MTP4221,aa,Türk Halk Müziği Topluluğu 5,2,0,0,2,5
DTP4762,,Türkiye Müzikleri,2,0,0,2,4
MTP4122,,Yaylı Çalgılar Pedagojisi,2,0,0,2,4
MTP4571,,Türk Makam Müziği Repertuvarı 1,2,0,0,2,4
MTP4572,aa,Ses Eğitimi 2,2,0,0,2,4
MTP4582,aa,Türk Makam Müziği Repertuvarı 2,2,0,0,2,4
MTP4171,aa,Temel Caz Bilgisi 2,2,0,0,2,4
MTP4181,aa,Enstrüman ve Beden 2,2,0,0,2,4
MTP4241,,Deşifraj 2,2,0,0,2,4
MTP4251,,Halk Müziği Bilgileri 1,2,0,0,2,4
MTP4252,,Halk Müziği Bilgileri 2,2,0,0,2,4
DTP4741,,Çalgı Bilgisi ve Orkestrasyon,2,0,0,2,4
DTP4691,,Uygulamalı Makam Analizi 1,2,0,0,2,4
DTP4692,,Uygulamalı Makam Analizi 2,2,0,0,2,4
DTP4652,,Müzik Fiziği,2,0,0,2,4
DTP2672,,Elektroakustik Kompozisyon,2,0,0,2,4
DTP2671,,Ses Programlama,2,0,0,2,4
DTP4301,,Modalite Uygulamaları,3,0,0,3,4
DTP4852,,Türk Müziği Usulleri 2,3,0,0,3,4
BSP3141,,Seramik 2,3,0,0,3,4
MTP4262,,Dini Müzik,3,0,0,3,4
MTP4611,,Türk Makam Müziği Korosu,3,0,0,3,4
MTP4740,,Yeni Dramaturji,3,0,0,3,4
MTP4750,,Çağdaş Dansta Kuram Ve Uygulama İlişkisi,3,0,0,3,4
DTP4662,,Makam Yazısı Teknikleri,3,0,0,3,4
DTP4841,,Türk Müziği Usulleri 1,3,0,0,3,4
ILT3722,,Görsel Medya İçin Ses Tasarımı,3,0,0,3,4
ILT2732,,Ses Üretim Teknikleri,3,0,0,3,4
ILT4712,,Film Eleştirisi,3,0,0,3,4
BSP3341,,20. Yüzyıl Sanat Teorileri,3,0,0,3,4
BSP3352,,Batı Mitolojisi,3,0,0,3,4
BSP3301,,Doğu Mitolojisi,3,0,0,3,4
BSP3371,,Kültürel Antropoloji - 1,3,0,0,3,4
BSP4332,,Felsefe ve Sanat,3,0,0,3,4
BSP2372,,Çağdaş Fotoğraf Pratiği Ve Günümüz Sanatına Yansımaları,3,0,0,3,4
BSP2421,,Sanat ve Görsel Algılama,3,0,0,3,4
BSP2322,,Çağdaş Türk Sanatı,3,0,0,3,4
SYP1392,,Sanat Pedagojisi,3,0,0,3,4
SYP1422,,Sanatçı Hakları,3,0,0,3,4
SYP2441,,Sanat ve Matematik,3,0,0,3,4
SYP4451,,Modern ve Postmodern Kuram Eleştirileri,3,0,0,3,4
SYP4462,,Sanat Yapıtı Üzerinden Toplumsal Yapı İncelemeleri,3,0,0,3,4
DTP2861,aa,Kontrpuana Giriş,2,0,0,2,4
DTP2751,,Toplumsal Cinsiyet ve Müzik,2,0,0,2,4
MTP3251,,Doğaçlama,2,0,0,2,4
MTP3571,,Ses Eğitimi 1,2,0,0,2,4
ILT3251,,Dairesel Ritm Analizleri,2,0,0,2,4
MTP3171,,Temel Caz Bilgisi 1,2,0,0,2,4
MTP3181,,Enstrüman ve Beden 1,2,0,0,2,4
MTP3241,,Deşifraj 1,2,0,0,2,4
