MTM2552,,İntegral Denklemler,3,0,0,3,6
MTM2562,,Fark denklemleri,3,0,0,3,6
MTM2572,,Tansörel Analiz,3,0,0,3,6
MTM2582,,Sonlu Elemanlar Yöntemine Giriş,3,0,0,3,6
MTM2622,,Ayrık Matematik,3,0,0,3,6
MTM2602,,Yapay Zekaya Giriş,3,0,0,3,6
MTM2612,,Tasarı Geometri,3,0,0,3,6
MTM3521,,Analitik Mekanik,3,0,0,3,6
MTM3531,,Özel Fonksiyonlar,3,0,0,3,6
MTM3541,,Veri Yönetimi ve Dosya Yapıları II,3,0,0,3,6
MTM3551,,İntegral Dönüşümler,3,0,0,3,6
MTM3661,,Matematik Lojik,3,0,0,3,6
MTM3561,,Sigorta Matematiğine Giriş,3,0,0,3,6
MTM3571,,İşletim Sistemleri,3,0,0,3,6
MTM3581,,Bilgisayar Tasarımı,3,0,0,3,6
MTM3591,,Bulanık Mantık,3,0,0,3,6
MTM3671,,Çizge Kuramı ve Algoritmalar,3,0,0,3,6
MTM3601,,Nümerik Analiz 2,3,0,0,3,6
MTM3611,,Matematik Tarihi,3,0,0,3,6
MTM3621,,Diferansiyel Geometri,3,0,0,3,6
MTM3631,,Pertürbasyon ve Asimptotik Yöntemler,3,0,0,3,6
MTM3641,,Bilgisayar Destekli Matematiksel Hesaplamalar,3,0,0,3,6
MTM3681,,Fourier Analizi,3,0,0,3,6
MTM3601,,Nümerik Analiz 2,3,0,0,3,6
MTM3611,,Matematik Tarihi,3,0,0,3,6
MTM3621,,Diferansiyel Geometri,3,0,0,3,6
MTM3631,,Pertürbasyon ve Asimptotik Yöntemler,3,0,0,3,6
MTM3641,,Bilgisayar Destekli Matematiksel Hesaplamalar,3,0,0,3,6
MTM3681,,Fourier Analizi,3,0,0,3,6
MTM3582,,Matris Analizi,3,0,0,3,6
MTM3592,,Simülasyon Teknikleri,3,0,0,3,6
MTM3602,,Mekanik II,3,0,0,3,6
MTM3612,,Zaman Serileri Analizi,3,0,0,3,6
MTM3642,,MVC Tasarım Deseni ile İnternet Programlama,3,0,0,3,6
MTM4521,,Nesneye Yönelik Programlama,3,0,0,3,6
MTM4531,,Sistem Analizi ve Dizayn,3,0,0,3,6
MTM4541,,Dinamik,3,0,0,3,6
MTM4551,,Proje Planlama ve Yönetimi,3,0,0,3,6
MTM4561,,Matematik Mühendisliği için Biomekanik,3,0,0,3,6
MTM4571,,Mühendislik Problemlerinin Matematiksel Modellenmesi,3,0,0,3,6
MTM4581,,Oyunlar Teorisine Giriş,3,0,0,3,6
MTM4591,,Elastisite Teorisi,3,0,0,3,6
MTM4601,,Kompleks Analiz 2,3,0,0,3,6
MTM4661,,Nesneye Yönelik İleri Programlama,3,0,0,3,6
MTM4621,,Eşitsizlikler,3,0,0,3,6
MTM4631,,Haberleşme Teorisinin Matematiksel Yapısı,3,0,0,3,6
MTM4641,,Veri Madenciliğine Giriş,3,0,0,3,6
MTM4651,,Yapay Görü,3,0,0,3,6
MTM4671,,Reel ve Dual Kuaterniyonların Lineer Cebiri,3,0,0,3,6
MTM4681,,Mobil Programlama,3,0,0,3,6
MTM4702,,Programlama ile Veri Bilimi,3,0,0,3,6
MTM4522,,Fonksiyonel Analize Giriş,3,0,0,3,6
MTM4532,,Şifrelemeye Giriş,3,0,0,3,6
MTM4542,,Görsel programlama,3,0,0,3,6
MTM4552,,Görüntü İşleme,3,0,0,3,6
MTM4562,,Mesleki Terminoloji,3,0,0,3,6
MTM4572,,Matematik Felsefesi,3,0,0,3,6
MTM4582,,Kısmi Diferansiyel Denklemlerin Nümerik Çözümleri,3,0,0,3,6
MTM4592,,Bilişim Etiği,3,0,0,3,6
MTM4602,,Web Programlama,3,0,0,3,6
MTM4612,,Matematik Mühendisliği için Akışkanlar Mekaniği,3,0,0,3,6
MTM4682,,Siber Güvenlik,3,0,0,3,6
MTM4622,,Yapay Zeka,3,0,0,3,6
MTM4632,,Bilgisayar Tabanlı Öğrenen Sistemler,3,0,0,3,6
MTM4642,,Veri haberleşmesi ve Network,3,0,0,3,6
MTM4652,,Bilgisayar Grafikleri ve Çoklu ortam,3,0,0,3,6
MTM4692,,Uygulamalı SQL,3,0,0,3,6
