KMM4711,,Elektrokimyasal Prosesler,3,0,0,3,4
ISL1622,,Davranış Bilimi,3,0,0,3,4
ISL1711,,Hukukun Genel Kavramları,3,0,0,3,4
ISL3621,,Üretim Yönetimi,3,0,0,3,4
ISL3631,,Kariyer ve Çalışma Psikolojisi,3,0,0,3,4
ISL3660,,İşletmelerde İletişim,3,0,0,3,4
ISL3912,,İnsan Kaynakları Yönetimi (İşletme),3,0,0,3,4
HRT3252,,Mekansal Veri Madenciliğine Giriş,3,0,0,3,4
MTM4501,,Yöneylem Araştırması,3,0,0,3,4
ISL1611,,İşletme Bilimine Giriş,3,0,0,3,4
MAT3151,,Diferansiyel Geometri 1,3,0,0,3,6
MAT4260,,Veri Yapıları,3,0,0,3,6
MAT4360,,Dönüşümler ve Geometriler,3,0,0,3,6
MAT4520,,Bilgisayar Programlama 1,3,0,0,3,6
MTM2602,,Yapay Zekaya Giriş,3,0,0,3,6
MTM2582,,Sonlu Elemanlar Yöntemine Giriş,3,0,0,3,6
MTM3612,,Zaman Serileri Analizi,3,0,0,3,6
HRT3272,,Sayısal Analiz,3,0,0,3,6
HRT3462,,CBS’de Programlama,2,0,0,2,3
HRT3472,,Mobil CBS ve Kartografya,2,0,0,2,3
HRT3262,,Jeodezik Metroloji,2,0,0,2,3
HRT3372,,Hidrografik Ölçmeler,2,0,0,2,3
HRT3152,,Jeodezik Astronomi,2,0,0,2,3
HRT3132,,Jeodezik Ödevlerin Programlanması,2,0,0,2,3
HRT3242,,Görüntü İşleme Algoritmalarının Programlanması,2,0,0,2,3
HRT3142,,GNSS Verilerinin Değerlendirilmesi,2,0,0,2,3
HRT4361,,Madencilik Ölçmeleri,2,0,0,2,3
HRT4441,,Web CBS ve Kartografya,2,0,0,2,3
HRT4531,,Arazi Yönetimi 1,2,0,0,2,3
HRT4331,,Özel Ölçmeler,2,0,0,2,3
HRT4171,,Koordinat Sistemleri,2,0,0,2,3
HRT4751,,Mesleki Almanca,2,0,0,2,3
HRT4351,,Deformasyon Ölçmeleri,2,0,0,2,3
HRT4641,,Teknik Altyapı Ölçmeleri,2,0,0,2,3
HRT4651,,Jeodezide Özel Konular,2,0,0,2,3
HRT4271,,Yersel Fotogrametri,2,0,0,2,3
HRT4281,,Karar Destek Sistemleri,2,0,0,2,3
HRT4121,,Web Tabanlı Coğrafi Bilgi Sistemleri,2,0,0,2,3
HRT4131,,Görüntü Analizi,2,0,0,2,3
HRT4511,,Arazi Yönetimi 2,2,0,0,2,3
HRT4242,,Web Tabanlı GPS Veri Analizi,2,0,0,2,3
HRT4262,,Uzaktan Algılama Sistemleri,2,0,0,2,3
HRT4492,,Arazi Bilgi Yönetim Sistemleri,2,0,0,2,3
HRT4332,,Navigasyon ve Kinematik Konumlama,2,0,0,2,3
HRT4552,,CBS ve Coğrafi Hesaplama,2,0,0,2,3
HRT4172,,Jeodezi Uygulaması,1,2,0,2,3
HRT4212,,Uzaktan Algılama Uygulaması,1,2,0,2,3
HRT4372,,Mühendislik Ölçmeleri Uygulaması,1,2,0,2,3
HRT4482,,Kartografya ve Jeoenformatik Uygulaması,1,2,0,2,3
HRT4642,,Taşınmaz Geliştirme Uygulaması,1,2,0,2,3
