MKT4846,,Otonom Araçlara Giriş,3,0,0,3,4
EHM3161,,İleri Elektronik Uygulamaları,3,0,0,3,4
EHM3171,,Devre Sentezi,3,0,0,3,4
EHM3181,,Sayısal İşaret İşleme,3,0,0,3,4
EHM3191,,Haberleşme Elektroniği,3,0,0,3,4
EHM3731,,Haberleşme Ağları,3,0,0,3,4
BME2132,,Discrete Mathematics,3,0,0,3,5
EHM4992,,İşletmede Mesleki Eğitim 1,3,0,0,3,5
EHM4993,,İşletmede Mesleki Eğitim 2,3,0,0,3,5
EHM4994,,İşletmede Mesleki Eğitim 3,3,0,0,3,5
BLM3110,,Bilgisayar Mühendisliğinde Özel Konular,3,0,0,3,5
BLM3120,,Bilgiye Erişim Ve Arama Motorları,3,0,0,3,5
BLM3130,,Oyun Geliştirmeye Giriş,3,0,0,3,5
BLM3580,,Sistem Programlama,3,0,0,3,5
BLM3620,,Sayısal İşaret İşleme,3,0,0,3,5
BLM3720,,Bilgisayar Grafiğine Giriş,3,0,0,3,5
BLM3740,,Yöneylem Araştırması,3,0,0,3,5
BLM3760,,Uzman Sistemlere Giriş,3,0,0,3,5
BLM3810,,Biyoenformatiğe Giriş,3,0,0,3,5
BLM4110,,Örün Servisleri ve Servis Odaklı Mimari,3,0,0,3,5
BLM4120,,Büyük Veri İşleme Ve Analizi,3,0,0,3,5
BLM4520,,Yapay Sinir Ağlarına Giriş,3,0,0,3,5
BLM4530,,Bulanık Mantık,3,0,0,3,5
BLM4540,,Görüntü İşleme,3,0,0,3,5
BLM4580,,Doğal Dil İşlemeye Giriş,3,0,0,3,5
BLM4760,,Dağıtık Sistemler,3,0,0,3,5
BLM4830,,Robot Teknolojisine Giriş,3,0,0,3,5
BLM4860,,Derleyici Tasarımı,3,0,0,3,5
BLM4920,,Gerçek Zamanlı Bilgisayar Sistemleri,3,0,0,3,5
BME3160,,Biyoinformatik,3,0,0,3,5
BME3210,,Kardiyovasküler Mekanik,3,0,0,3,5
BME3360,,BiyoMEMS,3,0,0,3,5
BME3500,,Sinir Mühendisliğine Giriş,3,0,0,3,5
