INS2921,,Mühendislikte Olasılık ve Güvenilirlik,3,0,0,3,4
INS2931,,İstatistik,3,0,0,3,4
INS2932,,Mühendislikte Matematik Çözüm Yöntemleri,3,0,0,3,4
INS2942,,Sayısal Analiz,3,0,0,3,4
INS3832,,İnşaat Projelerinde Yapı Bilgi Modellemesi,3,0,0,3,4
INS3012,,İşletmede Mesleki Eğitim 2,3,0,0,3,4
INS3122,,Toprak Dolgular ve Derin Kazılar,3,0,0,3,4
INS3222,,Kıyı Hidroliğine Giriş,3,0,0,3,4
INS3232,,Hidrolik Mühendisliğinde Modelleme,3,0,0,3,4
INS3242,,Hidroloji,3,0,0,3,4
INS3452,,İnşaat Mühendisliğinde Sistem Analizi,3,0,0,3,4
INS3592,,Sonlu Elemanlar Yöntemine Giriş,3,0,0,3,4
INS3682,,Ahşap Yapılar,3,0,0,3,4
INS3712,,İleri Beton Teknolojisi,3,0,0,3,4
INS3782,,Sürdürülebilir Yapı Malzemeleri,3,0,0,3,4
INS3822,,Bilgisayar Destekli Çizim,3,0,0,3,4
INS3892,,Yapı Teknolojileri,3,0,0,3,4
INS4541,,Çelik Yapılar 2,3,0,0,3,4
INS4001,,İşletmede Mesleki Eğitim 3,3,0,0,3,4
INS3542,,Çok Katlı Çelik Yapılar,3,0,0,3,4
INS3562,,Yapı Dinamiği,3,0,0,3,4
INS3572,,Köprüler,3,0,0,3,4
INS3692,,Yapı Statiği 3,3,0,0,3,4
INS4111,,Geoteknik Uygulamaları,3,0,0,3,4
INS4112,,Geoteknik Deprem Mühendisliği,3,0,0,3,4
INS4121,,Çevre Geotekniği,3,0,0,3,4
INS4212,,Akarsu Hidroliği,3,0,0,3,4
INS4222,,Hidroelektrik Tesisler,3,0,0,3,4
INS4232,,Barajlar,3,0,0,3,4
INS4251,,Sulama-Kurutma,3,0,0,3,4
INS4272,,Drenaj Tekniği,3,0,0,3,4
INS4412,,Beton Yollar ve Hava Meydanları,3,0,0,3,4
INS4421,,Karayolu Üstyapıları,3,0,0,3,4
INS4431,,Tüneller,3,0,0,3,4
INS4452,,Kentiçi Ulaşım Sistemleri,3,0,0,3,4
INS4462,,Ulaştırmada Altyapı Tesisleri,3,0,0,3,4
INS4482,,Demiryolu Planlaması ve İşletimi,3,0,0,3,4
INS4491,,Trafik Mühendisliği,3,0,0,3,4
INS4512,,Öngerilmeli Beton,3,0,0,3,4
INS4522,,Çelik Yapıların Plastik Hesabı,3,0,0,3,4
INS4532,,Yapı Statiğinde Özel Konular,3,0,0,3,4
INS4562,,Betonarme Yüksek Yapılar,3,0,0,3,4
INS4571,,Yapı Mühendisliğinde Bilgisayar Uygulamaları,3,0,0,3,4
INS4572,,Depreme Dayanıklı Yapı Tasarımı İlkeleri,3,0,0,3,4
INS4581,,Prefabrik Yapılar,3,0,0,3,4
INS4582,,Betonarme 3,3,0,0,3,4
INS4711,,Yapılarda Su Yalıtımı,3,0,0,3,4
INS4741,,Betonun Dayanıklılığı,3,0,0,3,4
INS4812,,İnşaat Makineleri,3,0,0,3,4
INS4822,,Proje Yönetimi ve Planlaması,3,0,0,3,4
INS4131,,İstinat Yapıları Tasarımı,1,2,0,2,5
INS4281,,Su Temini ve Atık Su Sistemleri Tasarımı,1,2,0,2,5
INS4291,,Su Yapıları Tasarımı,1,2,0,2,5
INS4471,,Karayolu Tasarımı,1,2,0,2,5
INS4481,,Demiryolu Tasarımı,1,2,0,2,5
INS4631,,Çelik Yapı Tasarımı,1,2,0,2,5
INS4641,,Köprü Tasarımı,1,2,0,2,5
INS4651,,Ahşap Yapı Tasarımı,1,2,0,2,5
INS4721,,Binalarda Isı Yalıtımı Tasarımı,1,2,0,2,5
INS4312,,Sismik Sönümleyicilerin Dinamik Parametrelerinin Belirlenmesi,1,2,0,2,5
INS4632,,Betonarme Yapılar ve Temel Tasarımı,1,2,0,2,5
INS4642,,Betonarme Yapıların İncelenmesi ve Güçlendirilmesi,1,2,0,2,5
INS4662,,Deniz Yapıları Tasarımı,1,2,0,2,5
INS4672,,Toplu Taşıma Aktarma Merkezi Tasarımı,1,2,0,2,5
INS3841,,İnşaat Mevzuatına Giriş,3,0,0,3,4
KMM4331,,Yeni ve Yenilenebilir Enerji Sistemleri Tasarımı,3,0,0,3,4
INS3001,,İşletmede Mesleki Eğitim 1,3,0,0,3,4
CEV1121,,Rapor Yazma ve Sunum Teknikleri,3,0,0,3,4
CEV1141,,Su Arıtma Teknikleri,3,0,0,3,4
CEV4452,,Atık Yönetimi ve Geri Dönüşüm,2,0,0,2,4
CEV4522,,Entegre Havza Yönetimi,2,0,0,2,4
END4982,,İş Hukuku,3,0,0,3,4
HRT3872,,CBS ve Veri Tabanı Yönetimi,3,0,0,3,4
HRT4512,,Mühendisler İçin Coğrafi Bilgi Sistemleri,3,0,0,3,4
HRT4901,,Uzaktan Algılamaya Giriş,3,0,0,3,4
INS3921,,Mühendislik Ekonomisi,3,0,0,3,4
INS3931,,Tarihi Yapılarda Koruma İlkeleri,3,0,0,3,4
ISL4350,,Yönetimde Karar Verme Teknikleri,3,0,0,3,4
KMM4301,,Proje Yönetimi ve Fizibilite Etüdü,3,0,0,3,4
MTM2522,,Veri Yönetimi ve Dosya Yapıları I,3,0,0,3,4
MTM4501,,Yöneylem Araştırması,3,0,0,3,4
MTM4502,,Optimizasyon Teknikleri,3,0,0,3,4
