MAK4422,,Hidrojen Enerji Sistemleri,2,2,0,2,3
MAK3071,,SİSTEM DİNAMİĞİ VE SİMÜLASYON,2,0,0,2,3
MAK3081,,ANALİTİK MEKANİK,2,0,0,2,3
MAK3102,,MUKAVEMET 3,2,0,0,2,3
MAK3141,,ENERJİ EKONOMİSİ 1,2,0,0,2,3
MAK3151,,ENERJİ SİSTEMLERİNDE OPTİMİZASYON,2,0,0,2,3
MAK3162,,OTTO MOTOR TEKNOLOJİSİ,2,0,0,2,3
MAK3181,,SIHHİ TESİSAT,2,0,0,2,3
MAK3191,,GAZ TESİSATI,2,0,0,2,3
MAK3201,,SOĞUTMA TEKNİĞİ,2,0,0,2,3
MAK3252,,HESAPLAMALI AKIŞKANLAR MEKANİĞİ,2,0,0,2,3
MAK3272,,KLİMA 1,2,0,0,2,3
MAK3372,,HİDROLİK MAKİNELER,2,0,0,2,3
MAK3401,,KATI MODELLEME VE HIZLI PROTOTİPLEME,2,0,0,2,3
MAK3402,,BİLGİSAYAR DESTEKLİ TASARIM,2,0,0,2,3
MAK3431,,DEMİR DIŞI METALLERİN BASINÇLI DÖKÜMÜ,2,0,0,2,3
MAK3441,,KAYNAK TEKNİĞİ,2,0,0,2,3
MAK3451,,TALAŞLI İMALAT,2,0,0,2,3
MAK3452,,ÇELİK KONSTRÜKSİYONLAR,2,0,0,2,3
MAK3461,,TALAŞSIZ ŞEKİL VERME MEKANİĞİ,2,0,0,2,3
MAK3462,,DEMİR ESASLI METALLERİN GRAVİTE DÖKÜMÜ,2,0,0,2,3
MAK3471,,TAŞIT SİSTEMLERİ,2,0,0,2,3
MAK3472,,ENDÜSTRİYEL MALZEMELERİN TALAŞLI İŞLENMESİ,2,0,0,2,3
MAK3482,,ISI DEĞİŞTİRİCİLERİ,2,0,0,2,3
MAK3502,,İMALATTA KALİTE,2,0,0,2,3
MAK3561,,TAŞITLARDA ALGILAYICILAR VE AKTÜATÖRLER,2,0,0,2,3
MAK3572,,MAKİNE MÜHENDİSLİĞİNDE MALZEME SEÇİMİ,2,0,0,2,3
MAK3582,,ÖZEL KAYNAK YÖNTEMLERİ,2,0,0,2,3
MAK3592,,TALAŞSIZ İMALAT TEZGAHLARI VE TAKIMLANDIRMA,2,0,0,2,3
MAK3602,,MEKATRONİK SİSTEMLER,2,0,0,2,3
MAK3652,,MÜHENDİSLİKTE PROJE YÖNETİMİ,2,0,0,2,3
MAK3662,,TARIM MAKİNELERİ,2,0,0,2,3
MAK3671,,TRİBOLOJİNİN PRENSİPLERİ VE UYGULAMALARI,2,0,0,2,3
MAK3672,,MOTOR DİNAMİĞİ,2,0,0,2,3
MAK3681,,İKLİMLENDİRMEDE YALITIM SİSTEMLERİ,2,0,0,2,3
MAK3682,,PROSES TEKNİĞİ,2,0,0,2,3
MAK3691,,İÇ HAVA KALİTESİ VE TESİSATTA HİJYEN,2,0,0,2,3
MAK3692,,"MOTORLARDA AŞINMA, YAĞLAMA VE SOĞUTMA",2,0,0,2,3
MAK3782,,OTOMOTİV KONTROL SİSTEMLERİNİN ANALİZİ VE MODELLEMESİ,2,0,0,2,3
MAK3792,,ISI TRANSFERİ 2,2,0,0,2,3
MAK3802,,ISITMA HAVALANDIRMA,2,0,0,2,3
MAK3812,,YENİLENEBİLİR ENERJİ SİSTEMLERİ,2,0,0,2,3
MAK3882,,ENERJİ EKONOMİSİ 2,2,0,0,2,3
MAK3961,,İLERİ TERMODİNAMİK,2,0,0,2,3
