SBO2270,,Osmanlı Türkçesine Giriş,2,0,0,2,3
SBO2930,,Eğitimde Çizgi Roman Kullanımı,2,0,0,2,3
SBO2920,,Zeka ve Akıl Oyunları,2,0,0,2,3
FBO2010,,Bilim Tarihi ve Felsefesi,2,0,0,2,3
BTO2910,,Medya Okuryazarlığı,2,0,0,2,3
EGT2270,,Bilim ve Araştırma Etiği,2,0,0,2,3
ING2170,,Mesleki İngilizce,2,0,0,2,3
OKL2250,,Beslenme ve Sağlık,2,0,0,2,3
PDR2260,,Bağımlılık ve Bağımlılıkla Mücadele,2,0,0,2,3
PDR2270,,Kariyer Planlama ve Geliştirme,2,0,0,2,3
SBO2010,,Ekonomi ve Girişimcilik,2,0,0,2,3
SBO2110,,İnsan Hakları Ve Demokrasi Eğitimi,2,0,0,2,3
SBO2210,,Türk Kültür Coğrafyası,2,0,0,2,3
SBO2310,,Türk Sanatı Tarihi,2,0,0,2,3
SNF2050,,Sanat ve Estetik,2,0,0,2,3
SNF2070,,Geleneksel Türk El Sanatları,2,0,0,2,3
SNF2080,,Türk Halk Oyunları,2,0,0,2,3
SNF2090,,Türk Musikisi,2,0,0,2,3
TRO2840,,İnsan İlişkileri ve İletişim,2,0,0,2,3
TRO2850,,Kültür Ve Dil,2,0,0,2,3
TRO2860,,Türk İşaret Dili,2,0,0,2,3
